HF,Financing scheme,HC,Function,HP,Provider,MEASURE,Measure,LOCATION,Country,TIME,Year,Unit Code,Unit,PowerCode Code,PowerCode,Reference Period Code,Reference Period,Value,Flag Codes,Flags
HFTOT,All financing schemes,HC1HC2,Curative and rehabilitative care,HP11,General hospitals,VRPPPR,"Per capita, constant prices, constant PPPs, OECD base year",SWE,Sweden,2011,2011,USD,US Dollar,0,Units,2010,2010,1568.99,,
HFTOT,All financing schemes,HC1HC2,Curative and rehabilitative care,HP11,General hospitals,VRPPPR,"Per capita, constant prices, constant PPPs, OECD base year",SWE,Sweden,2012,2012,USD,US Dollar,0,Units,2010,2010,1586.031,,
HFTOT,All financing schemes,HC1HC2,Curative and rehabilitative care,HP11,General hospitals,VRPPPR,"Per capita, constant prices, constant PPPs, OECD base year",SWE,Sweden,2013,2013,USD,US Dollar,0,Units,2010,2010,1603.054,,
HFTOT,All financing schemes,HC1HC2,Curative and rehabilitative care,HP11,General hospitals,VRPPPR,"Per capita, constant prices, constant PPPs, OECD base year",SWE,Sweden,2014,2014,USD,US Dollar,0,Units,2010,2010,1653.745,,
HFTOT,All financing schemes,HC1HC2,Curative and rehabilitative care,HP11,General hospitals,VRPPPR,"Per capita, constant prices, constant PPPs, OECD base year",SWE,Sweden,2015,2015,USD,US Dollar,0,Units,2010,2010,1685.525,,
HFTOT,All financing schemes,HC1HC2,Curative and rehabilitative care,HP11,General hospitals,VRPPPR,"Per capita, constant prices, constant PPPs, OECD base year",SWE,Sweden,2016,2016,USD,US Dollar,0,Units,2010,2010,1720.487,,
HFTOT,All financing schemes,HC1HC2,Curative and rehabilitative care,HP11,General hospitals,VRPPPR,"Per capita, constant prices, constant PPPs, OECD base year",BEL,Belgium,2003,2003,USD,US Dollar,0,Units,2010,2010,847.089,B,Break
HFTOT,All financing schemes,HC1HC2,Curative and rehabilitative care,HP11,General hospitals,VRPPPR,"Per capita, constant prices, constant PPPs, OECD base year",BEL,Belgium,2004,2004,USD,US Dollar,0,Units,2010,2010,890.445,,
HFTOT,All financing schemes,HC1HC2,Curative and rehabilitative care,HP11,General hospitals,VRPPPR,"Per capita, constant prices, constant PPPs, OECD base year",BEL,Belgium,2005,2005,USD,US Dollar,0,Units,2010,2010,864.414,,
HFTOT,All financing schemes,HC1HC2,Curative and rehabilitative care,HP11,General hospitals,VRPPPR,"Per capita, constant prices, constant PPPs, OECD base year",BEL,Belgium,2006,2006,USD,US Dollar,0,Units,2010,2010,917.843,B,Break
HFTOT,All financing schemes,HC1HC2,Curative and rehabilitative care,HP11,General hospitals,VRPPPR,"Per capita, constant prices, constant PPPs, OECD base year",BEL,Belgium,2007,2007,USD,US Dollar,0,Units,2010,2010,948.12,,
HFTOT,All financing schemes,HC1HC2,Curative and rehabilitative care,HP11,General hospitals,VRPPPR,"Per capita, constant prices, constant PPPs, OECD base year",BEL,Belgium,2008,2008,USD,US Dollar,0,Units,2010,2010,1003.931,,
HFTOT,All financing schemes,HC1HC2,Curative and rehabilitative care,HP11,General hospitals,VRPPPR,"Per capita, constant prices, constant PPPs, OECD base year",BEL,Belgium,2009,2009,USD,US Dollar,0,Units,2010,2010,1043.95,,
HFTOT,All financing schemes,HC1HC2,Curative and rehabilitative care,HP11,General hospitals,VRPPPR,"Per capita, constant prices, constant PPPs, OECD base year",BEL,Belgium,2010,2010,USD,US Dollar,0,Units,2010,2010,1046.874,,
HFTOT,All financing schemes,HC1HC2,Curative and rehabilitative care,HP11,General hospitals,VRPPPR,"Per capita, constant prices, constant PPPs, OECD base year",BEL,Belgium,2011,2011,USD,US Dollar,0,Units,2010,2010,1072.361,,
HFTOT,All financing schemes,HC1HC2,Curative and rehabilitative care,HP11,General hospitals,VRPPPR,"Per capita, constant prices, constant PPPs, OECD base year",BEL,Belgium,2012,2012,USD,US Dollar,0,Units,2010,2010,1070.041,,
HFTOT,All financing schemes,HC1HC2,Curative and rehabilitative care,HP11,General hospitals,VRPPPR,"Per capita, constant prices, constant PPPs, OECD base year",BEL,Belgium,2013,2013,USD,US Dollar,0,Units,2010,2010,1084.746,,
HFTOT,All financing schemes,HC1HC2,Curative and rehabilitative care,HP11,General hospitals,VRPPPR,"Per capita, constant prices, constant PPPs, OECD base year",BEL,Belgium,2014,2014,USD,US Dollar,0,Units,2010,2010,1096.115,,
HFTOT,All financing schemes,HC1HC2,Curative and rehabilitative care,HP11,General hospitals,VRPPPR,"Per capita, constant prices, constant PPPs, OECD base year",BEL,Belgium,2015,2015,USD,US Dollar,0,Units,2010,2010,1119.545,,
HFTOT,All financing schemes,HC1HC2,Curative and rehabilitative care,HP11,General hospitals,VRPPPR,"Per capita, constant prices, constant PPPs, OECD base year",BEL,Belgium,2016,2016,USD,US Dollar,0,Units,2010,2010,1121.017,,
HFTOT,All financing schemes,HC1HC2,Curative and rehabilitative care,HP11,General hospitals,VRPPPR,"Per capita, constant prices, constant PPPs, OECD base year",CHE,Switzerland,2010,2010,USD,US Dollar,0,Units,2010,2010,1491.817,B,Break
HFTOT,All financing schemes,HC1HC2,Curative and rehabilitative care,HP11,General hospitals,VRPPPR,"Per capita, constant prices, constant PPPs, OECD base year",CHE,Switzerland,2011,2011,USD,US Dollar,0,Units,2010,2010,1506.306,,
HFTOT,All financing schemes,HC1HC2,Curative and rehabilitative care,HP11,General hospitals,VRPPPR,"Per capita, constant prices, constant PPPs, OECD base year",CHE,Switzerland,2012,2012,USD,US Dollar,0,Units,2010,2010,1573.553,,
HFTOT,All financing schemes,HC1HC2,Curative and rehabilitative care,HP11,General hospitals,VRPPPR,"Per capita, constant prices, constant PPPs, OECD base year",CHE,Switzerland,2013,2013,USD,US Dollar,0,Units,2010,2010,1609.131,,
HFTOT,All financing schemes,HC1HC2,Curative and rehabilitative care,HP11,General hospitals,VRPPPR,"Per capita, constant prices, constant PPPs, OECD base year",CHE,Switzerland,2014,2014,USD,US Dollar,0,Units,2010,2010,1659.434,,
HFTOT,All financing schemes,HC1HC2,Curative and rehabilitative care,HP11,General hospitals,VRPPPR,"Per capita, constant prices, constant PPPs, OECD base year",CHE,Switzerland,2015,2015,USD,US Dollar,0,Units,2010,2010,1709.509,,
HFTOT,All financing schemes,HC1HC2,Curative and rehabilitative care,HP11,General hospitals,VRPPPR,"Per capita, constant prices, constant PPPs, OECD base year",CHE,Switzerland,2016,2016,USD,US Dollar,0,Units,2010,2010,1767.983,,
HFTOT,All financing schemes,HC4,Ancillary services (non-specified by function),HP11,General hospitals,VRPPPR,"Per capita, constant prices, constant PPPs, OECD base year",BEL,Belgium,2003,2003,USD,US Dollar,0,Units,2010,2010,12.077,B,Break
HFTOT,All financing schemes,HC4,Ancillary services (non-specified by function),HP11,General hospitals,VRPPPR,"Per capita, constant prices, constant PPPs, OECD base year",BEL,Belgium,2004,2004,USD,US Dollar,0,Units,2010,2010,14.087,,
HFTOT,All financing schemes,HC4,Ancillary services (non-specified by function),HP11,General hospitals,VRPPPR,"Per capita, constant prices, constant PPPs, OECD base year",BEL,Belgium,2005,2005,USD,US Dollar,0,Units,2010,2010,13.729,,
HFTOT,All financing schemes,HC4,Ancillary services (non-specified by function),HP11,General hospitals,VRPPPR,"Per capita, constant prices, constant PPPs, OECD base year",BEL,Belgium,2006,2006,USD,US Dollar,0,Units,2010,2010,18.651,B,Break
HFTOT,All financing schemes,HC4,Ancillary services (non-specified by function),HP11,General hospitals,VRPPPR,"Per capita, constant prices, constant PPPs, OECD base year",BEL,Belgium,2007,2007,USD,US Dollar,0,Units,2010,2010,18.898,,
HFTOT,All financing schemes,HC4,Ancillary services (non-specified by function),HP11,General hospitals,VRPPPR,"Per capita, constant prices, constant PPPs, OECD base year",BEL,Belgium,2008,2008,USD,US Dollar,0,Units,2010,2010,10.264,,
HFTOT,All financing schemes,HC4,Ancillary services (non-specified by function),HP11,General hospitals,VRPPPR,"Per capita, constant prices, constant PPPs, OECD base year",BEL,Belgium,2009,2009,USD,US Dollar,0,Units,2010,2010,10.792,,
HFTOT,All financing schemes,HC4,Ancillary services (non-specified by function),HP11,General hospitals,VRPPPR,"Per capita, constant prices, constant PPPs, OECD base year",BEL,Belgium,2010,2010,USD,US Dollar,0,Units,2010,2010,10.644,,
HFTOT,All financing schemes,HC4,Ancillary services (non-specified by function),HP11,General hospitals,VRPPPR,"Per capita, constant prices, constant PPPs, OECD base year",BEL,Belgium,2011,2011,USD,US Dollar,0,Units,2010,2010,9.55,,
HFTOT,All financing schemes,HC4,Ancillary services (non-specified by function),HP11,General hospitals,VRPPPR,"Per capita, constant prices, constant PPPs, OECD base year",BEL,Belgium,2012,2012,USD,US Dollar,0,Units,2010,2010,9.629,,
HFTOT,All financing schemes,HC4,Ancillary services (non-specified by function),HP11,General hospitals,VRPPPR,"Per capita, constant prices, constant PPPs, OECD base year",BEL,Belgium,2013,2013,USD,US Dollar,0,Units,2010,2010,9.473,,
HFTOT,All financing schemes,HC4,Ancillary services (non-specified by function),HP11,General hospitals,VRPPPR,"Per capita, constant prices, constant PPPs, OECD base year",BEL,Belgium,2014,2014,USD,US Dollar,0,Units,2010,2010,9.467,,
HFTOT,All financing schemes,HC4,Ancillary services (non-specified by function),HP11,General hospitals,VRPPPR,"Per capita, constant prices, constant PPPs, OECD base year",BEL,Belgium,2015,2015,USD,US Dollar,0,Units,2010,2010,9.753,,
HFTOT,All financing schemes,HC4,Ancillary services (non-specified by function),HP11,General hospitals,VRPPPR,"Per capita, constant prices, constant PPPs, OECD base year",BEL,Belgium,2016,2016,USD,US Dollar,0,Units,2010,2010,9.038,,
HFTOT,All financing schemes,HC4,Ancillary services (non-specified by function),HP11,General hospitals,VRPPPR,"Per capita, constant prices, constant PPPs, OECD base year",FRA,France,2006,2006,USD,US Dollar,0,Units,2010,2010,8.434,B,Break
HFTOT,All financing schemes,HC4,Ancillary services (non-specified by function),HP11,General hospitals,VRPPPR,"Per capita, constant prices, constant PPPs, OECD base year",FRA,France,2007,2007,USD,US Dollar,0,Units,2010,2010,8.075,,
HFTOT,All financing schemes,HC4,Ancillary services (non-specified by function),HP11,General hospitals,VRPPPR,"Per capita, constant prices, constant PPPs, OECD base year",FRA,France,2008,2008,USD,US Dollar,0,Units,2010,2010,8.053,,
HFTOT,All financing schemes,HC4,Ancillary services (non-specified by function),HP11,General hospitals,VRPPPR,"Per capita, constant prices, constant PPPs, OECD base year",FRA,France,2009,2009,USD,US Dollar,0,Units,2010,2010,8.121,,
HFTOT,All financing schemes,HC4,Ancillary services (non-specified by function),HP11,General hospitals,VRPPPR,"Per capita, constant prices, constant PPPs, OECD base year",FRA,France,2010,2010,USD,US Dollar,0,Units,2010,2010,8.079,,
HFTOT,All financing schemes,HC4,Ancillary services (non-specified by function),HP11,General hospitals,VRPPPR,"Per capita, constant prices, constant PPPs, OECD base year",FRA,France,2011,2011,USD,US Dollar,0,Units,2010,2010,7.928,,
HFTOT,All financing schemes,HC4,Ancillary services (non-specified by function),HP11,General hospitals,VRPPPR,"Per capita, constant prices, constant PPPs, OECD base year",FRA,France,2012,2012,USD,US Dollar,0,Units,2010,2010,7.648,,
HFTOT,All financing schemes,HC4,Ancillary services (non-specified by function),HP11,General hospitals,VRPPPR,"Per capita, constant prices, constant PPPs, OECD base year",FRA,France,2013,2013,USD,US Dollar,0,Units,2010,2010,7.579,,
HFTOT,All financing schemes,HC4,Ancillary services (non-specified by function),HP11,General hospitals,VRPPPR,"Per capita, constant prices, constant PPPs, OECD base year",FRA,France,2014,2014,USD,US Dollar,0,Units,2010,2010,7.525,,
HFTOT,All financing schemes,HC4,Ancillary services (non-specified by function),HP11,General hospitals,VRPPPR,"Per capita, constant prices, constant PPPs, OECD base year",FRA,France,2015,2015,USD,US Dollar,0,Units,2010,2010,7.399,,
HFTOT,All financing schemes,HC4,Ancillary services (non-specified by function),HP11,General hospitals,VRPPPR,"Per capita, constant prices, constant PPPs, OECD base year",FRA,France,2016,2016,USD,US Dollar,0,Units,2010,2010,7.121,,
HFTOT,All financing schemes,HC5,Medical goods (non-specified by function),HP11,General hospitals,VRPPPR,"Per capita, constant prices, constant PPPs, OECD base year",CHE,Switzerland,2010,2010,USD,US Dollar,0,Units,2010,2010,90.669,B,Break
HFTOT,All financing schemes,HC5,Medical goods (non-specified by function),HP11,General hospitals,VRPPPR,"Per capita, constant prices, constant PPPs, OECD base year",CHE,Switzerland,2011,2011,USD,US Dollar,0,Units,2010,2010,94.575,,
HFTOT,All financing schemes,HC5,Medical goods (non-specified by function),HP11,General hospitals,VRPPPR,"Per capita, constant prices, constant PPPs, OECD base year",CHE,Switzerland,2012,2012,USD,US Dollar,0,Units,2010,2010,93.781,,
HFTOT,All financing schemes,HC5,Medical goods (non-specified by function),HP11,General hospitals,VRPPPR,"Per capita, constant prices, constant PPPs, OECD base year",CHE,Switzerland,2013,2013,USD,US Dollar,0,Units,2010,2010,94.817,,
HFTOT,All financing schemes,HC5,Medical goods (non-specified by function),HP11,General hospitals,VRPPPR,"Per capita, constant prices, constant PPPs, OECD base year",CHE,Switzerland,2014,2014,USD,US Dollar,0,Units,2010,2010,96.064,,
HFTOT,All financing schemes,HC5,Medical goods (non-specified by function),HP11,General hospitals,VRPPPR,"Per capita, constant prices, constant PPPs, OECD base year",CHE,Switzerland,2015,2015,USD,US Dollar,0,Units,2010,2010,98.187,,
HFTOT,All financing schemes,HC5,Medical goods (non-specified by function),HP11,General hospitals,VRPPPR,"Per capita, constant prices, constant PPPs, OECD base year",CHE,Switzerland,2016,2016,USD,US Dollar,0,Units,2010,2010,107.888,,
HFTOT,All financing schemes,HC5,Medical goods (non-specified by function),HP11,General hospitals,VRPPPR,"Per capita, constant prices, constant PPPs, OECD base year",FRA,France,2006,2006,USD,US Dollar,0,Units,2010,2010,2.322,B,Break
HFTOT,All financing schemes,HC5,Medical goods (non-specified by function),HP11,General hospitals,VRPPPR,"Per capita, constant prices, constant PPPs, OECD base year",FRA,France,2007,2007,USD,US Dollar,0,Units,2010,2010,6.09,,
HFTOT,All financing schemes,HC5,Medical goods (non-specified by function),HP11,General hospitals,VRPPPR,"Per capita, constant prices, constant PPPs, OECD base year",FRA,France,2008,2008,USD,US Dollar,0,Units,2010,2010,24.538,,
HFTOT,All financing schemes,HC5,Medical goods (non-specified by function),HP11,General hospitals,VRPPPR,"Per capita, constant prices, constant PPPs, OECD base year",FRA,France,2009,2009,USD,US Dollar,0,Units,2010,2010,25.581,,
HFTOT,All financing schemes,HC5,Medical goods (non-specified by function),HP11,General hospitals,VRPPPR,"Per capita, constant prices, constant PPPs, OECD base year",FRA,France,2010,2010,USD,US Dollar,0,Units,2010,2010,26.76,,
HFTOT,All financing schemes,HC5,Medical goods (non-specified by function),HP11,General hospitals,VRPPPR,"Per capita, constant prices, constant PPPs, OECD base year",FRA,France,2011,2011,USD,US Dollar,0,Units,2010,2010,28.519,,
HFTOT,All financing schemes,HC5,Medical goods (non-specified by function),HP11,General hospitals,VRPPPR,"Per capita, constant prices, constant PPPs, OECD base year",FRA,France,2012,2012,USD,US Dollar,0,Units,2010,2010,30.698,,
HFTOT,All financing schemes,HC5,Medical goods (non-specified by function),HP11,General hospitals,VRPPPR,"Per capita, constant prices, constant PPPs, OECD base year",FRA,France,2013,2013,USD,US Dollar,0,Units,2010,2010,29.177,,
HFTOT,All financing schemes,HC5,Medical goods (non-specified by function),HP11,General hospitals,VRPPPR,"Per capita, constant prices, constant PPPs, OECD base year",FRA,France,2014,2014,USD,US Dollar,0,Units,2010,2010,51.643,,
HFTOT,All financing schemes,HC5,Medical goods (non-specified by function),HP11,General hospitals,VRPPPR,"Per capita, constant prices, constant PPPs, OECD base year",FRA,France,2015,2015,USD,US Dollar,0,Units,2010,2010,49.398,,
HFTOT,All financing schemes,HC5,Medical goods (non-specified by function),HP11,General hospitals,VRPPPR,"Per capita, constant prices, constant PPPs, OECD base year",FRA,France,2016,2016,USD,US Dollar,0,Units,2010,2010,49.872,,
HFTOT,All financing schemes,HC5,Medical goods (non-specified by function),HP11,General hospitals,VRPPPR,"Per capita, constant prices, constant PPPs, OECD base year",BEL,Belgium,2003,2003,USD,US Dollar,0,Units,2010,2010,46.501,B,Break
HFTOT,All financing schemes,HC5,Medical goods (non-specified by function),HP11,General hospitals,VRPPPR,"Per capita, constant prices, constant PPPs, OECD base year",BEL,Belgium,2004,2004,USD,US Dollar,0,Units,2010,2010,55.997,,
HFTOT,All financing schemes,HC5,Medical goods (non-specified by function),HP11,General hospitals,VRPPPR,"Per capita, constant prices, constant PPPs, OECD base year",BEL,Belgium,2005,2005,USD,US Dollar,0,Units,2010,2010,61.268,,
HFTOT,All financing schemes,HC5,Medical goods (non-specified by function),HP11,General hospitals,VRPPPR,"Per capita, constant prices, constant PPPs, OECD base year",BEL,Belgium,2006,2006,USD,US Dollar,0,Units,2010,2010,60.629,B,Break
HFTOT,All financing schemes,HC5,Medical goods (non-specified by function),HP11,General hospitals,VRPPPR,"Per capita, constant prices, constant PPPs, OECD base year",BEL,Belgium,2007,2007,USD,US Dollar,0,Units,2010,2010,70.677,,
